bird,train_set_dur,replicate_num,model_name,avg_acc,avg_levenshtein,avg_loss,avg_segment_error_rate,avg_error,train_set_dur_ind
0,30.0,1,TweetyNet,0.9446560786320612,19.666666666666668,0.2019458672939202,0.5734238628913341,5.534392136793875,0
0,30.0,10,TweetyNet,0.9651341560559396,13.282051282051285,0.119090654911139,0.3123487639265933,3.486584394406045,0
0,30.0,2,TweetyNet,0.8617419707469451,24.17948717948718,0.7836653880583935,0.7750289236740056,13.825802925305485,0
0,30.0,3,TweetyNet,0.8803244370680589,25.128205128205128,0.4597193400065104,0.8369551439819881,11.967556293194114,0
0,30.0,4,TweetyNet,0.961338336651142,18.28205128205128,0.1271544236403245,0.3739185470369275,3.866166334885801,0
0,30.0,5,TweetyNet,0.8477961222330729,21.56410256410257,0.8003380115215595,0.6276246146305278,15.220387776692712,0
0,30.0,6,TweetyNet,0.8388078151605068,21.35897435897436,0.8200997572678786,0.6228420013538912,16.119218483949314,0
0,30.0,7,TweetyNet,0.8683871733836639,25.53846153846154,0.6686596503624549,0.7039178479279421,13.16128266163361,0
0,30.0,8,TweetyNet,0.9394778716258514,15.974358974358974,0.2596650979457757,0.3967159998921609,6.052212837414861,0
0,30.0,9,TweetyNet,0.9344127361591046,27.89743589743589,0.2219632955697866,0.7022846459465749,6.558726384089542,0
0,45.0,1,TweetyNet,0.9681897285657052,13.461538461538462,0.0997310601747953,0.3345009210900221,3.1810271434294823,1
0,45.0,10,TweetyNet,0.9752968030098156,11.282051282051285,0.0905209198976174,0.2411302597422548,2.4703196990184417,1
0,45.0,2,TweetyNet,0.9628677368164062,15.205128205128204,0.1166606071667793,0.4130325728483394,3.713226318359375,1
0,45.0,3,TweetyNet,0.9151239639673476,12.692307692307692,0.4774026137131911,0.3369880537145193,8.487603603265237,1
0,45.0,4,TweetyNet,0.9713147481282552,13.615384615384617,0.0937676613147442,0.349112767938726,2.8685251871744755,1
0,45.0,5,TweetyNet,0.9451415233122996,15.76923076923077,0.1628469442709898,0.4952158405240111,5.485847668770038,1
0,45.0,6,TweetyNet,0.9240358792818508,19.435897435897434,0.2572818658290765,0.58570260684774,7.5964120718149175,1
0,45.0,7,TweetyNet,0.9196451627291166,27.58974358974359,0.2423295241135817,0.9738685786111476,8.035483727088344,1
0,45.0,8,TweetyNet,0.8692998641576523,32.30769230769231,0.3877747364533253,1.1292179922381604,13.070013584234774,1
0,45.0,9,TweetyNet,0.8667528201372195,19.05128205128205,0.7039250104855268,0.5544412547925532,13.324717986278046,1
0,480.0,1,TweetyNet,0.9727085798214644,11.333333333333334,0.0839006839654384,0.2762666584863172,2.7291420178535586,5
0,480.0,10,TweetyNet,0.97170169536884,12.846153846153848,0.0927292016836313,0.3062591732795205,2.829830463116001,5
0,480.0,2,TweetyNet,0.9727098513872195,11.307692307692308,0.0851276837862455,0.2976340376258118,2.729014861278045,5
0,480.0,3,TweetyNet,0.9764097164838742,9.512820512820513,0.0764455734155117,0.1997825067215585,2.35902835161258,5
0,480.0,4,TweetyNet,0.969414539826222,15.17948717948718,0.0985601743062337,0.3292708332605288,3.0585460173777945,5
0,480.0,5,TweetyNet,0.9720270205766728,12.564102564102564,0.0959689494891044,0.2762777874520487,2.7972979423327216,5
0,480.0,6,TweetyNet,0.9691670735677084,12.564102564102564,0.0953536155896309,0.3130686654687171,3.083292643229163,5
0,480.0,7,TweetyNet,0.9719520960098658,11.435897435897436,0.0891915957132975,0.2468708987492798,2.8047903990134238,5
0,480.0,8,TweetyNet,0.9737496009239784,11.717948717948715,0.0839137603075076,0.2528902606245717,2.6250399076021558,5
0,480.0,9,TweetyNet,0.9730353722205528,13.153846153846152,0.088931218171731,0.2742536489622436,2.6964627779447192,5
0,75.0,1,TweetyNet,0.8824354318472055,22.615384615384617,0.2845529409555288,0.7830998723284603,11.756456815279448,2
0,75.0,10,TweetyNet,0.9530850923978366,13.974358974358974,0.1654932315532978,0.4023651832624478,4.691490760216343,2
0,75.0,2,TweetyNet,0.943814693353115,11.58974358974359,0.2509689331054687,0.2933769680282418,5.618530664688503,2
0,75.0,3,TweetyNet,0.9683614877554086,12.794871794871796,0.1007359761458176,0.2695679138735166,3.1638512244591355,2
0,75.0,4,TweetyNet,0.9276236509665464,14.435897435897436,0.3716509647858448,0.3799485925733686,7.2376349033453575,2
0,75.0,5,TweetyNet,0.9645639077211038,14.205128205128204,0.1067928534287672,0.4113555282239694,3.5436092278896214,2
0,75.0,6,TweetyNet,0.9715052873660356,11.76923076923077,0.0952988649025941,0.2551553714328026,2.8494712633964414,2
0,75.0,7,TweetyNet,0.8854843530899439,21.71794871794872,0.4718680748572716,0.6949948450156024,11.451564691005611,2
0,75.0,8,TweetyNet,0.955915989019932,13.307692307692308,0.1551085374294183,0.3726158694475669,4.408401098006798,2
0,75.0,9,TweetyNet,0.9535205547626202,19.692307692307693,0.1686368966713929,0.5456583865987723,4.647944523737979,2
1,120.0,1,TweetyNet,0.9645661893098252,16.695652173913043,0.1333136765853218,0.1395821426789568,3.5433810690174816,3
1,120.0,10,TweetyNet,0.967669445535411,12.565217391304348,0.1164748357689899,0.1043557899706287,3.233055446458899,3
1,120.0,2,TweetyNet,0.9649373759394106,18.47826086956522,0.1224099553149679,0.1537620228298174,3.5062624060589354,3
1,120.0,3,TweetyNet,0.9685798313306726,13.478260869565217,0.1136258166769276,0.1132170271351904,3.1420168669327397,3
1,120.0,4,TweetyNet,0.965037553206734,19.217391304347824,0.1289612002994703,0.16103367605321,3.496244679326599,3
1,120.0,5,TweetyNet,0.9657018081001614,14.695652173913045,0.126010977703592,0.1233740597765818,3.4298191899838626,3
1,120.0,6,TweetyNet,0.9655859574027684,18.26086956521739,0.1176621188288149,0.1522260048955183,3.4414042597231576,3
1,120.0,7,TweetyNet,0.9616680145263672,21.565217391304348,0.1313644803088644,0.1784623338103736,3.8331985473632812,3
1,120.0,8,TweetyNet,0.9647128892981488,16.695652173913043,0.1236281705939251,0.1397246097473309,3.52871107018512,3
1,120.0,9,TweetyNet,0.9630804476530656,20.30434782608696,0.1304412095443062,0.1670439494069369,3.6919552346934448,3
1,180.0,1,TweetyNet,0.967096992160963,12.695652173913045,0.1042210122813349,0.1068328727169047,3.290300783903699,4
1,180.0,10,TweetyNet,0.9619964102040166,20.82608695652174,0.1400650584179422,0.1749652852399404,3.8003589795983395,4
1,180.0,2,TweetyNet,0.9654448136039402,17.304347826086957,0.1242294933484948,0.145193942291858,3.455518639605981,4
1,180.0,3,TweetyNet,0.963919266410496,19.43478260869565,0.1289342486340066,0.162518054762122,3.6080733589504033,4
1,180.0,4,TweetyNet,0.9639807991359544,18.043478260869566,0.1260783879653267,0.1524387389491521,3.601920086404564,4
1,180.0,5,TweetyNet,0.967389894568402,12.130434782608695,0.1106735830721647,0.1013399110134409,3.2610105431598035,4
1,180.0,6,TweetyNet,0.9669066719386888,15.043478260869565,0.1136975392051365,0.1252651688731659,3.3093328061311156,4
1,180.0,7,TweetyNet,0.9664999920388928,14.826086956521738,0.1293676728787629,0.1247778426682885,3.350000796110719,4
1,180.0,8,TweetyNet,0.9656572756559952,18.82608695652174,0.120300935662311,0.15600255770954,3.434272434400476,4
1,180.0,9,TweetyNet,0.9627824866253396,19.695652173913043,0.1283274111540421,0.1640006305478725,3.7217513374660394,4
1,30.0,1,TweetyNet,0.9539192863132644,33.47826086956522,0.1631586551666259,0.2792901981974938,4.608071368673561,0
1,30.0,10,TweetyNet,0.9625577511994736,20.30434782608696,0.1326053764509118,0.1694014014895131,3.744224880052638,0
1,30.0,2,TweetyNet,0.9615179974099864,20.0,0.1439458183620287,0.1654833027264674,3.8482002590013553,0
1,30.0,3,TweetyNet,0.964192929475204,14.73913043478261,0.1389047892197318,0.1229237239670067,3.5807070524796036,0
1,30.0,4,TweetyNet,0.9583333056905996,26.08695652173913,0.1698826914248259,0.2201862368919166,4.16666943094004,0
1,30.0,5,TweetyNet,0.9617080688476562,19.30434782608696,0.134753942489624,0.1588631919981192,3.829193115234375,0
1,30.0,6,TweetyNet,0.963487376337466,24.0,0.1488059499989385,0.2020272752946146,3.651262366253405,0
1,30.0,7,TweetyNet,0.9656349679698116,16.0,0.1471338064774223,0.1345800878218592,3.436503203018837,0
1,30.0,8,TweetyNet,0.9625000331712804,19.73913043478261,0.153780460357666,0.1668253395805253,3.749996682871959,0
1,30.0,9,TweetyNet,0.9579539091690726,23.347826086956523,0.1544401334679645,0.1946420377777442,4.204609083092736,0
1,45.0,1,TweetyNet,0.965014416238536,17.347826086956523,0.1334002328955608,0.1439209420380562,3.498558376146399,1
1,45.0,10,TweetyNet,0.963306012360946,19.08695652173913,0.1375100819960884,0.1598680145794941,3.669398763905396,1
1,45.0,2,TweetyNet,0.953909915426503,28.695652173913043,0.1666406755862028,0.2380106769735583,4.609008457349695,1
1,45.0,3,TweetyNet,0.9641417627749236,17.17391304347826,0.144752606101658,0.1428493728349947,3.5858237225076417,1
1,45.0,4,TweetyNet,0.9602682694144872,17.08695652173913,0.1342926751012387,0.1444468050473628,3.9731730585512826,1
1,45.0,5,TweetyNet,0.9531234243641729,31.347826086956523,0.1706750185593314,0.259818812458174,4.6876575635827145,1
1,45.0,6,TweetyNet,0.960657783176588,21.217391304347824,0.1442141325577445,0.1762944042602433,3.934221682341199,1
1,45.0,7,TweetyNet,0.9639845309050188,19.17391304347826,0.1317985783452573,0.1607112083104537,3.601546909498121,1
1,45.0,8,TweetyNet,0.9626668017843496,16.82608695652174,0.1323274425838304,0.1399313885422851,3.73331982156504,1
1,45.0,9,TweetyNet,0.9594604658043904,20.347826086956523,0.1447249495464822,0.1707459119139188,4.053953419560963,1
1,480.0,1,TweetyNet,0.966766357421875,16.782608695652176,0.1192100773686948,0.1402141883085195,3.3233642578125,5
1,480.0,10,TweetyNet,0.9623205765433932,17.82608695652174,0.1289763346962306,0.1478914630883509,3.7679423456606798,5
1,480.0,2,TweetyNet,0.9638517628545348,21.26086956521739,0.1268498793892238,0.1773214085257036,3.6148237145465223,5
1,480.0,3,TweetyNet,0.969804929650348,12.391304347826088,0.0956377153811247,0.1038869637207805,3.0195070349651965,5
1,480.0,4,TweetyNet,0.9656887883725374,16.17391304347826,0.1167443627896516,0.1365159122646866,3.4311211627462646,5
1,480.0,5,TweetyNet,0.9666029059368632,15.695652173913045,0.1109522632930589,0.1306776151242137,3.3397094063136845,5
1,480.0,6,TweetyNet,0.9667209956956946,15.434782608695652,0.1176492442255434,0.1322428258436959,3.3279004304305415,5
1,480.0,7,TweetyNet,0.9686625936756964,15.652173913043478,0.1048190904700237,0.1322981701154701,3.1337406324303596,5
1,480.0,8,TweetyNet,0.9685117472773012,13.304347826086955,0.106866691423499,0.111686234146836,3.148825272269884,5
1,480.0,9,TweetyNet,0.9657724629277769,17.130434782608695,0.1197858064070991,0.1447756686201485,3.4227537072223146,5
1,75.0,1,TweetyNet,0.963457273400348,18.82608695652174,0.1230212916498598,0.1558881559378983,3.6542726599651965,2
1,75.0,10,TweetyNet,0.9671388709026836,14.391304347826088,0.1178561500881029,0.1211554550994378,3.286112909731642,2
1,75.0,2,TweetyNet,0.9640202729598336,18.347826086956523,0.1216359138488769,0.153744051153885,3.5979727040166387,2
1,75.0,3,TweetyNet,0.9650382166323456,19.26086956521739,0.1254171184871507,0.164234858441602,3.496178336765443,2
1,75.0,4,TweetyNet,0.9603327046269956,20.26086956521739,0.1422526732735012,0.1682146094320388,3.9667295373004396,2
1,75.0,5,TweetyNet,0.964216315228006,16.347826086956523,0.1230043535647184,0.1368526770120164,3.5783684771994007,2
1,75.0,6,TweetyNet,0.9634233557659648,19.0,0.1307597160339355,0.1571715161556608,3.657664423403517,2
1,75.0,7,TweetyNet,0.9622755465300188,19.91304347826087,0.1313590899757717,0.1649301054800784,3.772445346998121,2
1,75.0,8,TweetyNet,0.9638248941172723,18.043478260869566,0.1251773937888767,0.148516054017858,3.6175105882727654,2
1,75.0,9,TweetyNet,0.9608151809028956,22.47826086956522,0.1343800814255424,0.1895735379749181,3.918481909710436,2
2,120.0,1,TweetyNet,0.955995375110257,20.225806451612904,0.177102058164535,0.2804657192453093,4.400462488974299,3
2,120.0,10,TweetyNet,0.93302369886829,14.064516129032258,0.1939839701498708,0.4097977675616863,6.697630113171005,3
2,120.0,2,TweetyNet,0.9342386799473916,13.193548387096774,0.2258962661989273,0.3196169036404561,6.576132005260837,3
2,120.0,3,TweetyNet,0.9321190003425844,16.129032258064516,0.2921964583858367,0.3045035883710263,6.788099965741557,3
2,120.0,4,TweetyNet,0.9328463769728138,15.709677419354838,0.2162720003435688,0.2213885654769356,6.715362302718619,3
2,120.0,5,TweetyNet,0.9679598654470136,10.451612903225806,0.1121820711320446,0.147947896199051,3.2040134552986377,3
2,120.0,6,TweetyNet,0.9408558876283708,15.806451612903226,0.1508199784063524,0.3584210253392991,5.91441123716292,3
2,120.0,7,TweetyNet,0.9634355729626072,14.161290322580646,0.13122377087993,0.2422271025995172,3.656442703739282,3
2,120.0,8,TweetyNet,0.9601061421055948,14.838709677419354,0.1314425929900138,0.2193959120834715,3.989385789440525,3
2,120.0,9,TweetyNet,0.9430495231382308,24.225806451612904,0.1893293626846805,0.3759876956252939,5.695047686176924,3
2,180.0,1,TweetyNet,0.9550639121763168,17.93548387096774,0.1523228614561019,0.2585495166592089,4.4936087823683195,4
2,180.0,10,TweetyNet,0.962040562783518,16.741935483870968,0.1315405753351027,0.2474506412655333,3.7959437216481984,4
2,180.0,2,TweetyNet,0.9597877994660408,17.06451612903226,0.1407885705271075,0.4417433488201375,4.021220053395924,4
2,180.0,3,TweetyNet,0.929214108374811,17.29032258064516,0.2016961190008348,0.6163231261825473,7.078589162518901,4
2,180.0,4,TweetyNet,0.9685667099491242,9.709677419354838,0.1025775632550639,0.140365376555807,3.1433290050875806,4
2,180.0,5,TweetyNet,0.9418000867289882,10.709677419354838,0.1699871401632985,0.189822566705457,5.819991327101182,4
2,180.0,6,TweetyNet,0.9626104293331024,11.387096774193548,0.1233190028898177,0.1757710081208325,3.738957066689763,4
2,180.0,7,TweetyNet,0.963271233343309,16.677419354838708,0.1292245618758663,0.2533862481853924,3.6728766656691003,4
2,180.0,8,TweetyNet,0.9337943292433216,22.35483870967742,0.1737333882239557,0.4737778369249713,6.620567075667838,4
2,180.0,9,TweetyNet,0.9614316263506488,14.096774193548388,0.1283749072782455,0.2059134274921923,3.8568373649351173,4
2,30.0,1,TweetyNet,0.9194211036928238,25.161290322580644,0.3781293130690051,0.4876625662966135,8.057889630717618,0
2,30.0,10,TweetyNet,0.945831791047127,17.161290322580644,0.1669258148439469,0.4421223408899271,5.4168208952873,0
2,30.0,2,TweetyNet,0.9138382327172064,25.61290322580645,0.4412594456826487,0.4842855764189464,8.616176728279356,0
2,30.0,3,TweetyNet,0.9274095719860446,17.419354838709676,0.3779172282065114,0.2735006902719997,7.259042801395543,0
2,30.0,4,TweetyNet,0.9292117703345514,16.741935483870968,0.2981180990895917,0.2366967266457172,7.0788229665448625,0
2,30.0,5,TweetyNet,0.9242284221033896,17.032258064516128,0.347729129175986,0.248928944070337,7.577157789661038,0
2,30.0,6,TweetyNet,0.9158694974837764,24.741935483870968,0.3288341337634671,0.7398171605879212,8.413050251622355,0
2,30.0,7,TweetyNet,0.9194522980720766,22.193548387096776,0.3270928167527722,0.324162628389522,8.054770192792338,0
2,30.0,8,TweetyNet,0.9233458734327749,23.193548387096776,0.3572008686680947,0.3380167640824407,7.6654126567225145,0
2,30.0,9,TweetyNet,0.9328983060775264,16.903225806451612,0.262542478499874,0.5708449593906111,6.710169392247356,0
2,45.0,1,TweetyNet,0.9249350024807838,21.483870967741936,0.2593142909388388,0.5236396091712835,7.506499751921625,1
2,45.0,10,TweetyNet,0.9229519751764113,26.35483870967742,0.3833587400374874,0.5801548614225032,7.7048024823588745,1
2,45.0,2,TweetyNet,0.9240371950211064,21.61290322580645,0.2942687926753874,0.3848946944454968,7.596280497889363,1
2,45.0,3,TweetyNet,0.9174295240832914,24.096774193548388,0.422153934355705,0.4015869636055656,8.257047591670863,1
2,45.0,4,TweetyNet,0.9177311312767767,19.741935483870968,0.3890253805345104,0.2997673409568503,8.226886872322325,1
2,45.0,5,TweetyNet,0.936111819359564,20.870967741935484,0.2056881689256237,0.5792058112048062,6.388818064043599,1
2,45.0,6,TweetyNet,0.9325545526319936,17.35483870967742,0.3401738136045394,0.4593973699893651,6.7445447368006395,1
2,45.0,7,TweetyNet,0.919215602259482,23.35483870967742,0.3869360339257024,0.4558381440176679,8.078439774051805,1
2,45.0,8,TweetyNet,0.9283203617219002,18.93548387096774,0.4222579156198809,0.4966991968053158,7.1679638278099755,1
2,45.0,9,TweetyNet,0.933025852326424,13.387096774193548,0.3172071518436555,0.2805663685142867,6.697414767357602,1
2,480.0,1,TweetyNet,0.964997814547631,10.96774193548387,0.1056102168175482,0.1735337008716639,3.5002185452368995,5
2,480.0,10,TweetyNet,0.9536937590568296,13.96774193548387,0.1368457886480516,0.3742086645468917,4.630624094317037,5
2,480.0,2,TweetyNet,0.9677629778462072,11.451612903225806,0.1068314813798473,0.1712119870776657,3.223702215379276,5
2,480.0,3,TweetyNet,0.966639918665732,13.580645161290322,0.1121755107756583,0.2400839210145734,3.3360081334268044,5
2,480.0,4,TweetyNet,0.962509278328188,13.161290322580646,0.1224512054074195,0.1956952277500261,3.7490721671812,5
2,480.0,5,TweetyNet,0.9623622279013356,15.096774193548388,0.126687842030679,0.2519267163365272,3.763777209866437,5
2,480.0,6,TweetyNet,0.9688509048954131,11.225806451612904,0.108492782039027,0.1630103161564882,3.1149095104586855,5
2,480.0,7,TweetyNet,0.9586881206881616,13.225806451612904,0.138416136464765,0.2057885219945409,4.1311879311838435,5
2,480.0,8,TweetyNet,0.9685871985650832,12.64516129032258,0.1084019830149989,0.1771665800572751,3.141280143491676,5
2,480.0,9,TweetyNet,0.9558919475924584,15.741935483870968,0.1422285879811932,0.400647594350674,4.410805240754156,5
2,75.0,1,TweetyNet,0.924135269657258,23.774193548387096,0.3461463989750031,0.3364092116278677,7.586473034274199,2
2,75.0,10,TweetyNet,0.9307869941957536,24.32258064516129,0.2082946838871125,0.6366246324710082,6.921300580424639,2
2,75.0,2,TweetyNet,0.9325890694895098,21.161290322580644,0.2016786452262632,0.3557291373194833,6.741093051049019,2
2,75.0,3,TweetyNet,0.9642678537676412,12.838709677419354,0.1242677934708133,0.1965722644300263,3.5732146232358764,2
2,75.0,4,TweetyNet,0.9253477281139744,16.70967741935484,0.3230223501882245,0.2721890492386489,7.465227188602563,2
2,75.0,5,TweetyNet,0.9303267694288684,14.35483870967742,0.3202071036061933,0.2282801341953922,6.967323057113162,2
2,75.0,6,TweetyNet,0.956975321615896,18.61290322580645,0.1551369851635348,0.280119032640059,4.302467838410395,2
2,75.0,7,TweetyNet,0.9366116062287362,10.67741935483871,0.2791600996448147,0.1692446200633293,6.338839377126382,2
2,75.0,8,TweetyNet,0.9319090074108493,15.03225806451613,0.3117457666704731,0.4097371076335201,6.809099258915074,2
2,75.0,9,TweetyNet,0.9348560456306704,12.580645161290322,0.2853615053238407,0.2097881994500984,6.514395436932963,2
3,120.0,1,TweetyNet,0.9660019121671978,12.789473684210526,0.1194441318511962,0.2290228169188397,3.3998087832802226,3
3,120.0,10,TweetyNet,0.9643313759251644,14.289473684210526,0.1226379620401482,0.2581607032483928,3.566862407483562,3
3,120.0,2,TweetyNet,0.9719668940493936,7.421052631578948,0.0873326376864784,0.1352379528417216,2.8033105950606374,3
3,120.0,3,TweetyNet,0.968239332500257,10.578947368421051,0.1050804163280286,0.2044425177966005,3.1760667499743045,3
3,120.0,4,TweetyNet,0.9665356686240748,10.31578947368421,0.111677935248927,0.1931140800492578,3.3464331375925194,3
3,120.0,5,TweetyNet,0.9689053987201892,8.18421052631579,0.1010554526981554,0.1576039309765657,3.1094601279810785,3
3,120.0,6,TweetyNet,0.9674102381656045,11.921052631578949,0.1139965057373046,0.219803487444086,3.2589761834395548,3
3,120.0,7,TweetyNet,0.9666389666105571,11.552631578947368,0.110508918762207,0.2035748736435073,3.336103338944285,3
3,120.0,8,TweetyNet,0.9687050267269736,8.447368421052632,0.1048708714936909,0.1535670741857625,3.129497327302644,3
3,120.0,9,TweetyNet,0.9680231997841284,9.605263157894736,0.105082587191933,0.1845140273717044,3.197680021587157,3
3,180.0,1,TweetyNet,0.9698886871337892,7.868421052631579,0.1081822420421399,0.1512249499945852,3.0111312866210826,4
3,180.0,10,TweetyNet,0.9638633728027344,16.263157894736842,0.1279691645973607,0.2954553745783547,3.6136627197265625,4
3,180.0,2,TweetyNet,0.967999910053454,10.789473684210526,0.1011945573907149,0.1875300014574647,3.2000089946546018,4
3,180.0,3,TweetyNet,0.9711368962338096,8.289473684210526,0.0918047553614566,0.147415058576221,2.886310376619039,4
3,180.0,4,TweetyNet,0.9669049915514494,8.973684210526315,0.1098067509500603,0.1694619989852009,3.3095008448550622,4
3,180.0,5,TweetyNet,0.9684433184171978,9.552631578947368,0.1048447709334524,0.1688072665263018,3.1556681582802226,4
3,180.0,6,TweetyNet,0.9657176168341386,13.026315789473683,0.1108388022372597,0.2254286634036536,3.4282383165861408,4
3,180.0,7,TweetyNet,0.9700063404284024,9.86842105263158,0.1088328612478155,0.1810574963549867,2.999365957159761,4
3,180.0,8,TweetyNet,0.969457927503084,9.578947368421051,0.1020916261171039,0.1751475870471209,3.0542072496915984,4
3,180.0,9,TweetyNet,0.969600476716694,8.578947368421053,0.0897398496928967,0.1509645757559677,3.0399523283305974,4
3,30.0,1,TweetyNet,0.9521409084922388,18.289473684210527,0.1536657684727718,0.3197013094748263,4.785909150776124,0
3,30.0,10,TweetyNet,0.9648239738062808,11.921052631578949,0.1357734830755936,0.1996585018851883,3.517602619371918,0
3,30.0,2,TweetyNet,0.961051438984118,13.789473684210526,0.1475361271908408,0.2492303252185082,3.8948561015881955,0
3,30.0,3,TweetyNet,0.9436193767346834,23.0,0.1960719008194772,0.3832299301497027,5.6380623265316565,0
3,30.0,4,TweetyNet,0.9606089341013055,11.736842105263158,0.1502540613475599,0.2213874930947232,3.9391065898694455,0
3,30.0,5,TweetyNet,0.9412654073614825,19.44736842105263,0.1818092371288099,0.3339773597708112,5.873459263851755,0
3,30.0,6,TweetyNet,0.9661606236508018,10.657894736842104,0.1302634540357087,0.2023629230156697,3.3839376349198202,0
3,30.0,7,TweetyNet,0.9636703290437396,11.31578947368421,0.1481566805588571,0.2039738757855294,3.6329670956260385,0
3,30.0,8,TweetyNet,0.9497385526958264,22.81578947368421,0.1808754393928929,0.368563628353558,5.026144730417359,0
3,30.0,9,TweetyNet,0.9569169094688014,15.842105263157896,0.1307404668707596,0.2569470634121124,4.308309053119864,0
3,45.0,1,TweetyNet,0.9664748342413652,8.842105263157896,0.1350921831632915,0.1668407467009286,3.3525165758634845,1
3,45.0,10,TweetyNet,0.9628578989129316,12.63157894736842,0.1339692191073769,0.2144337774281945,3.714210108706839,1
3,45.0,2,TweetyNet,0.9666933762399774,10.63157894736842,0.1165508722004137,0.189474551676467,3.330662376002258,1
3,45.0,3,TweetyNet,0.969834377891139,7.7105263157894735,0.1168654968864039,0.136924336702878,3.016562210886098,1
3,45.0,4,TweetyNet,0.9630607805754008,11.973684210526317,0.1309120404092889,0.2127551296903812,3.6939219424599212,1
3,45.0,5,TweetyNet,0.9620598240902548,10.236842105263158,0.1274820377952174,0.1852520859938113,3.794017590974519,1
3,45.0,6,TweetyNet,0.9638849559583162,12.078947368421051,0.1276078475149054,0.2073633252980327,3.6115044041683753,1
3,45.0,7,TweetyNet,0.959652348568565,15.526315789473683,0.1353895162281237,0.2588821436496701,4.034765143143504,1
3,45.0,8,TweetyNet,0.9643220399555408,13.5,0.1214310119026585,0.2321815958113005,3.5677960044459223,1
3,45.0,9,TweetyNet,0.964560157374332,10.921052631578949,0.1314664012507388,0.2017507364044787,3.5439842625668017,1
3,480.0,1,TweetyNet,0.9675973591051604,12.473684210526317,0.1090160545549894,0.2184733555021942,3.2402640894839574,5
3,480.0,10,TweetyNet,0.9696589018169204,11.052631578947368,0.1039159799876966,0.1844090799539409,3.034109818307962,5
3,480.0,2,TweetyNet,0.9619742945620888,16.789473684210527,0.1265315382104171,0.2992688707751343,3.8025705437911173,5
3,480.0,3,TweetyNet,0.9690276698062296,9.578947368421051,0.1051555683738307,0.1712349697893073,3.0972330193770437,5
3,480.0,4,TweetyNet,0.97037074440404,7.815789473684211,0.0940683515448319,0.1435772559345119,2.962925559595997,5
3,480.0,5,TweetyNet,0.972411406667609,6.868421052631579,0.084650340833162,0.1324316162384741,2.7588593332391054,5
3,480.0,6,TweetyNet,0.9667527048211348,9.36842105263158,0.1033335359472977,0.1676974123362753,3.3247295178865155,5
3,480.0,7,TweetyNet,0.9683224527459396,9.5,0.1024614447041561,0.1700660355816271,3.1677547254060356,5
3,480.0,8,TweetyNet,0.970769581041838,7.2894736842105265,0.0873373621388485,0.1476422563218125,2.923041895816203,5
3,480.0,9,TweetyNet,0.9658336639404296,9.657894736842104,0.1131629818364193,0.1807323713314072,3.4166336059570424,5
3,75.0,1,TweetyNet,0.9656273691277756,9.13157894736842,0.1115061232918187,0.1681469426987951,3.437263087222442,2
