cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind
majority_vote,0.9718712682353954,3.951219512195122,0.5631939466784682,0.08724405305033789,75,1,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_1/StandardizeSpect,0.02,2.812873176460462,Bird0,2
min_segment_dur,0.959946146988274,36.63414634146341,0.3726344045659058,0.671382834606808,75,1,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_1/StandardizeSpect,0.02,4.005385301172604,Bird0,2
min_segment_dur_majority_vote,0.972769688293002,1.9024390243902438,0.5891768546978317,0.036328744596537677,75,1,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_1/StandardizeSpect,0.02,2.7230311706997967,Bird0,2
none,0.959051848296653,38.926829268292686,0.3615182692940676,0.7265445429149637,75,1,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_1/StandardizeSpect,0.02,4.094815170334698,Bird0,2
majority_vote,0.9699317493721795,3.8780487804878048,0.5353802693046251,0.0809212976886819,75,2,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_2/StandardizeSpect,0.02,3.006825062782048,Bird0,2
min_segment_dur,0.9586834880548247,32.19512195121951,0.3734977547707853,0.5878874553535438,75,2,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_2/StandardizeSpect,0.02,4.131651194517527,Bird0,2
min_segment_dur_majority_vote,0.9708412977166831,2.341463414634146,0.5648947001774866,0.0405699099717031,75,2,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_2/StandardizeSpect,0.02,2.915870228331685,Bird0,2
none,0.957773939710321,34.048780487804876,0.3606953583019863,0.6327733259398084,75,2,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_2/StandardizeSpect,0.02,4.222606028967901,Bird0,2
majority_vote,0.9708579605081983,4.024390243902439,0.538398972022224,0.08716834702454863,75,3,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_3/StandardizeSpect,0.02,2.914203949180172,Bird0,2
min_segment_dur,0.956921956819735,37.146341463414636,0.34185625575705353,0.6880575997266595,75,3,TweetyNet,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_22/Bird0/results_211221_054940/train_dur_75s/replicate_3/StandardizeSpect,0.02,4.307804318026498,Bird0,2
