,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
105,or60yw70,480,6,not-cleaned,0.03690145605661077
106,or60yw70,480,6,semi-automated-cleaning,0.007191173922633252
107,or60yw70,480,6,manually-cleaned,0.0007980604571513662
108,or60yw70,480,7,not-cleaned,0.03690145605661077
109,or60yw70,480,7,semi-automated-cleaning,0.007191173922633252
110,or60yw70,480,7,manually-cleaned,0.0007980604571513662
111,or60yw70,480,8,not-cleaned,0.0372162122805504
112,or60yw70,480,8,semi-automated-cleaning,0.0072476656837629555
113,or60yw70,480,8,manually-cleaned,0.0008545522182810694
114,or60yw70,480,9,not-cleaned,0.03690145605661077
115,or60yw70,480,9,semi-automated-cleaning,0.006932909459823335
116,or60yw70,480,9,manually-cleaned,0.0005397959943414488
117,or60yw70,480,10,not-cleaned,0.03717557886362832
118,or60yw70,480,10,semi-automated-cleaning,0.007207032266840879
119,or60yw70,480,10,manually-cleaned,0.0008139188013589927
120,or60yw70,30,1,not-cleaned,0.0395683438357957
121,or60yw70,30,1,semi-automated-cleaning,0.00959979723900826
122,or60yw70,30,1,manually-cleaned,0.003206683773526374
123,or60yw70,30,2,not-cleaned,0.0400773516071565
124,or60yw70,30,2,semi-automated-cleaning,0.010108805010369058
125,or60yw70,30,2,manually-cleaned,0.004079063637910428
126,or60yw70,30,3,not-cleaned,0.042504289296631484
127,or60yw70,30,3,semi-automated-cleaning,0.01279400716265396
128,or60yw70,30,3,manually-cleaned,0.006400893697172073
129,or60yw70,30,4,not-cleaned,0.04548252131683161
130,or60yw70,30,4,semi-automated-cleaning,0.015513974720044166
131,or60yw70,30,4,manually-cleaned,0.009475974890925918
132,or60yw70,30,5,not-cleaned,0.04061608927049118
133,or60yw70,30,5,semi-automated-cleaning,0.010647542673703742
134,or60yw70,30,5,manually-cleaned,0.005439342425845353
135,or60yw70,30,6,not-cleaned,0.03820839962998781
136,or60yw70,30,6,semi-automated-cleaning,0.008239853033200368
137,or60yw70,30,6,manually-cleaned,0.0018467395677184816
138,or60yw70,30,7,not-cleaned,0.0468377612427278
139,or60yw70,30,7,semi-automated-cleaning,0.016869214645940364
140,or60yw70,30,7,manually-cleaned,0.010476101180458476
141,or60yw70,30,8,not-cleaned,0.039712132127638126
142,or60yw70,30,8,semi-automated-cleaning,0.010001849993660602
143,or60yw70,30,8,manually-cleaned,0.003608736528178717
144,or60yw70,30,9,not-cleaned,0.04180965969604808
145,or60yw70,30,9,semi-automated-cleaning,0.011841113099260638
146,or60yw70,30,9,manually-cleaned,0.006340856776635897
147,or60yw70,30,10,not-cleaned,0.04250744998466681
148,or60yw70,30,10,semi-automated-cleaning,0.014047167850689286
149,or60yw70,30,10,manually-cleaned,0.008546911528064543
150,or60yw70,180,1,not-cleaned,0.037159720519420694
151,or60yw70,180,1,semi-automated-cleaning,0.007191173922633252
152,or60yw70,180,1,manually-cleaned,0.0007980604571513662
153,or60yw70,180,2,not-cleaned,0.03792745856287644
154,or60yw70,180,2,semi-automated-cleaning,0.007958911966088998
155,or60yw70,180,2,manually-cleaned,0.0024586556434642555
156,or60yw70,180,3,not-cleaned,0.0387318854678743
157,or60yw70,180,3,semi-automated-cleaning,0.009021603333896778
158,or60yw70,180,3,manually-cleaned,0.0026284898684148916
159,or60yw70,180,4,not-cleaned,0.03880445736152596
160,or60yw70,180,4,semi-automated-cleaning,0.008835910764738516
161,or60yw70,180,4,manually-cleaned,0.002442797299256629
162,or60yw70,180,5,not-cleaned,0.03931058917157801
163,or60yw70,180,5,semi-automated-cleaning,0.00960030703760048
