Unnamed: 0,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
47,gr41rd51,120,6,manually-cleaned,0.0179028116999834
48,gr41rd51,120,7,not-cleaned,0.1022758280059631
49,gr41rd51,120,7,semi-automated-cleaning,0.0292512301850351
50,gr41rd51,120,7,manually-cleaned,0.0172281840656263
51,gr41rd51,120,8,not-cleaned,0.1020959781667534
52,gr41rd51,120,8,semi-automated-cleaning,0.0271150717392706
53,gr41rd51,120,8,manually-cleaned,0.0150920256198618
54,gr41rd51,120,9,not-cleaned,0.1022459436473118
55,gr41rd51,120,9,semi-automated-cleaning,0.0285176160586148
56,gr41rd51,120,9,manually-cleaned,0.0157108708796448
57,gr41rd51,120,10,not-cleaned,0.1029214066905656
58,gr41rd51,120,10,semi-automated-cleaning,0.0303405608154468
59,gr41rd51,120,10,manually-cleaned,0.0175338156364768
60,gr41rd51,600,1,not-cleaned,0.1011018012677981
61,gr41rd51,600,1,semi-automated-cleaning,0.025797520362227
62,gr41rd51,600,1,manually-cleaned,0.0137744742428182
63,gr41rd51,600,2,not-cleaned,0.099267042245215
64,gr41rd51,600,2,semi-automated-cleaning,0.0261251416879314
65,gr41rd51,600,2,manually-cleaned,0.0133183965089615
66,gr41rd51,600,3,not-cleaned,0.1057161745829503
67,gr41rd51,600,3,semi-automated-cleaning,0.0306893727358303
68,gr41rd51,600,3,manually-cleaned,0.0180632073700466
69,gr41rd51,600,4,not-cleaned,0.1037026387735129
70,gr41rd51,600,4,semi-automated-cleaning,0.0283983578679419
71,gr41rd51,600,4,manually-cleaned,0.015591612688972
72,gr41rd51,600,5,not-cleaned,0.1093768189886752
73,gr41rd51,600,5,semi-automated-cleaning,0.0353537669673226
74,gr41rd51,600,5,manually-cleaned,0.0217973966009464
75,gr41rd51,600,6,not-cleaned,0.1023210263550096
76,gr41rd51,600,6,semi-automated-cleaning,0.0273401199275267
77,gr41rd51,600,6,manually-cleaned,0.0145333747485568
78,gr41rd51,600,7,not-cleaned,0.1009152921943146
79,gr41rd51,600,7,semi-automated-cleaning,0.0262741412622183
80,gr41rd51,600,7,manually-cleaned,0.0140421087269265
81,gr41rd51,600,8,not-cleaned,0.0982916983048404
82,gr41rd51,600,8,semi-automated-cleaning,0.0239452718053997
83,gr41rd51,600,8,manually-cleaned,0.0111726004985846
84,gr41rd51,600,9,not-cleaned,0.1001027416372137
85,gr41rd51,600,9,semi-automated-cleaning,0.0258447324675696
86,gr41rd51,600,9,manually-cleaned,0.0130379872885996
87,gr41rd51,600,10,not-cleaned,0.1009726578764042
88,gr41rd51,600,10,semi-automated-cleaning,0.0264180021582395
89,gr41rd51,600,10,manually-cleaned,0.0136112569792695
90,gr41rd51,480,1,not-cleaned,0.1025340764237524
91,gr41rd51,480,1,semi-automated-cleaning,0.028729045892994
92,gr41rd51,480,1,manually-cleaned,0.0167059997735852
93,gr41rd51,480,2,not-cleaned,0.1002741930711522
94,gr41rd51,480,2,semi-automated-cleaning,0.0267658090889144
95,gr41rd51,480,2,manually-cleaned,0.0150982553264199
96,gr41rd51,480,3,not-cleaned,0.1004193759973673
97,gr41rd51,480,3,semi-automated-cleaning,0.0252900076355244
98,gr41rd51,480,3,manually-cleaned,0.0124832624565545
99,gr41rd51,480,4,not-cleaned,0.0977979659046928
100,gr41rd51,480,4,semi-automated-cleaning,0.0245217525979755
101,gr41rd51,480,4,manually-cleaned,0.0111402947753273
102,gr41rd51,480,5,not-cleaned,0.1000162464232821
103,gr41rd51,480,5,semi-automated-cleaning,0.0248868780614393
104,gr41rd51,480,5,manually-cleaned,0.0124356252393836
105,gr41rd51,480,6,not-cleaned,0.1039154181380331
106,gr41rd51,480,6,semi-automated-cleaning,0.028184886523144
107,gr41rd51,480,6,manually-cleaned,0.014984008513682
108,gr41rd51,480,7,not-cleaned,0.1034401518879583
109,gr41rd51,480,7,semi-automated-cleaning,0.0291821427183142
110,gr41rd51,480,7,manually-cleaned,0.0171590965989053
111,gr41rd51,480,8,not-cleaned,0.1012561073241168
112,gr41rd51,480,8,semi-automated-cleaning,0.0269677818554614
113,gr41rd51,480,8,manually-cleaned,0.0149447357360526
114,gr41rd51,480,9,not-cleaned,0.1004896808241754
115,gr41rd51,480,9,semi-automated-cleaning,0.0265097377496889
116,gr41rd51,480,9,manually-cleaned,0.0137029925707189
117,gr41rd51,480,10,not-cleaned,0.100604777915112
118,gr41rd51,480,10,semi-automated-cleaning,0.025300497009541
119,gr41rd51,480,10,manually-cleaned,0.0132774508901322
120,gr41rd51,30,1,not-cleaned,0.1182900602827602
121,gr41rd51,30,1,semi-automated-cleaning,0.0453519307464554
122,gr41rd51,30,1,manually-cleaned,0.0325451855674854
123,gr41rd51,30,2,not-cleaned,0.1039131759515577
124,gr41rd51,30,2,semi-automated-cleaning,0.0286088950459867
125,gr41rd51,30,2,manually-cleaned,0.0158021498670168
126,gr41rd51,30,3,not-cleaned,0.1120347507912111
127,gr41rd51,30,3,semi-automated-cleaning,0.0389695531759888
128,gr41rd51,30,3,manually-cleaned,0.0254866754750445
129,gr41rd51,30,4,not-cleaned,0.1088183788473696
130,gr41rd51,30,4,semi-automated-cleaning,0.0338780722141812
131,gr41rd51,30,4,manually-cleaned,0.020088875430648
132,gr41rd51,30,5,not-cleaned,0.1127000578246286
133,gr41rd51,30,5,semi-automated-cleaning,0.0400168783889773
134,gr41rd51,30,5,manually-cleaned,0.0255515490834698
135,gr41rd51,30,6,not-cleaned,0.1012324943599199
136,gr41rd51,30,6,semi-automated-cleaning,0.0281702971206822
137,gr41rd51,30,6,manually-cleaned,0.0147365926940633
138,gr41rd51,30,7,not-cleaned,0.1330696300594494
139,gr41rd51,30,7,semi-automated-cleaning,0.0570023433251582
140,gr41rd51,30,7,manually-cleaned,0.0423885520852907
141,gr41rd51,30,8,not-cleaned,0.1073818725791969
142,gr41rd51,30,8,semi-automated-cleaning,0.0332103586234843
143,gr41rd51,30,8,manually-cleaned,0.0193719885656257
144,gr41rd51,30,9,not-cleaned,0.125030234370682
145,gr41rd51,30,9,semi-automated-cleaning,0.0499758352777672
