,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
105,gy6or6,480,6,not-cleaned,0.04795259555997206
106,gy6or6,480,6,semi-automated-cleaning,0.03173512782992046
107,gy6or6,480,6,manually-cleaned,0.0011593339498269075
108,gy6or6,480,7,not-cleaned,0.04799181388277247
109,gy6or6,480,7,semi-automated-cleaning,0.03177434615272087
110,gy6or6,480,7,manually-cleaned,0.0011593339498269075
111,gy6or6,480,8,not-cleaned,0.046013846910697084
112,gy6or6,480,8,semi-automated-cleaning,0.029796379180645496
113,gy6or6,480,8,manually-cleaned,0.0007384585289514867
114,gy6or6,480,9,not-cleaned,0.04716344675256123
115,gy6or6,480,9,semi-automated-cleaning,0.03094597902250963
116,gy6or6,480,9,manually-cleaned,0.0007384585289514867
117,gy6or6,480,10,not-cleaned,0.04657861432705192
118,gy6or6,480,10,semi-automated-cleaning,0.030361146597000326
119,gy6or6,480,10,manually-cleaned,0.0012173857320166208
120,gy6or6,30,1,not-cleaned,0.05439105836467344
121,gy6or6,30,1,semi-automated-cleaning,0.03817359063462185
122,gy6or6,30,1,manually-cleaned,0.005701181868884023
123,gy6or6,30,2,not-cleaned,0.051737072217832275
124,gy6or6,30,2,semi-automated-cleaning,0.03551960448778067
125,gy6or6,30,2,manually-cleaned,0.005320648817602173
126,gy6or6,30,3,not-cleaned,0.05354204334988682
127,gy6or6,30,3,semi-automated-cleaning,0.037324575619835224
128,gy6or6,30,3,manually-cleaned,0.0060630846067968825
129,gy6or6,30,4,not-cleaned,0.059100440632553916
130,gy6or6,30,4,semi-automated-cleaning,0.04288297290250232
131,gy6or6,30,4,manually-cleaned,0.010823859091229564
132,gy6or6,30,5,not-cleaned,0.056176916784834115
133,gy6or6,30,5,semi-automated-cleaning,0.03995944905478252
134,gy6or6,30,5,manually-cleaned,0.008227912740443457
135,gy6or6,30,6,not-cleaned,0.0606517512485509
136,gy6or6,30,6,semi-automated-cleaning,0.0444342835184993
137,gy6or6,30,6,manually-cleaned,0.011378448460115327
138,gy6or6,30,7,not-cleaned,0.06986324038634434
139,gy6or6,30,7,semi-automated-cleaning,0.05364577265629275
140,gy6or6,30,7,manually-cleaned,0.020452414256561816
141,gy6or6,30,8,not-cleaned,0.057130539440452245
142,gy6or6,30,8,semi-automated-cleaning,0.04091307171040064
143,gy6or6,30,8,manually-cleaned,0.009333889239642528
144,gy6or6,30,9,not-cleaned,0.05990691502814963
145,gy6or6,30,9,semi-automated-cleaning,0.043689447298098025
146,gy6or6,30,9,manually-cleaned,0.013067091880701227
147,gy6or6,30,10,not-cleaned,0.055223445686893045
148,gy6or6,30,10,semi-automated-cleaning,0.039005977956841444
149,gy6or6,30,10,manually-cleaned,0.008690927856010191
150,gy6or6,180,1,not-cleaned,0.049108974246508175
151,gy6or6,180,1,semi-automated-cleaning,0.03289150651645658
152,gy6or6,180,1,manually-cleaned,0.0007277397260273973
153,gy6or6,180,2,not-cleaned,0.04922679952636027
154,gy6or6,180,2,semi-automated-cleaning,0.03300933179630867
155,gy6or6,180,2,manually-cleaned,0.0012161263169327685
156,gy6or6,180,3,not-cleaned,0.049485127391846774
157,gy6or6,180,3,semi-automated-cleaning,0.03326765966179517
158,gy6or6,180,3,manually-cleaned,0.0007952508960573476
159,gy6or6,180,4,not-cleaned,0.05058395579914803
160,gy6or6,180,4,semi-automated-cleaning,0.03436648806909644
161,gy6or6,180,4,manually-cleaned,0.001518703927983236
162,gy6or6,180,5,not-cleaned,0.046838772684680646
163,gy6or6,180,5,semi-automated-cleaning,0.03062130495462904
164,gy6or6,180,5,manually-cleaned,0.0011724863067292645
165,gy6or6,180,6,not-cleaned,0.04947998526341698
166,gy6or6,180,6,semi-automated-cleaning,0.03326251753336537
167,gy6or6,180,6,manually-cleaned,0.0007952508960573476
168,gy6or6,180,7,not-cleaned,0.048937440595393684
169,gy6or6,180,7,semi-automated-cleaning,0.03271997286534208
170,gy6or6,180,7,manually-cleaned,0.0015890636923196234
171,gy6or6,180,8,not-cleaned,0.04920909967329032
172,gy6or6,180,8,semi-automated-cleaning,0.03299163194323872
173,gy6or6,180,8,manually-cleaned,0.0012741780991224819
