cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind
majority_vote,0.969390898339654,17.162393162393162,0.554298188172632,0.059482973746920985,600,1,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.0609101660346028,llb16,9
min_segment_dur,0.969173330076829,30.11965811965812,0.5486206907824575,0.10178572269756682,600,1,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.0826669923170957,llb16,9
min_segment_dur_majority_vote,0.9694213227576914,16.786324786324787,0.5554543207794893,0.057579106703604,600,1,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.057867724230856,llb16,9
none,0.9691429056587917,30.713675213675213,0.5475133351193134,0.10432803063410084,600,1,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.0857094341208313,llb16,9
majority_vote,0.966873134493023,18.854700854700855,0.5356172119924593,0.06290148958864937,600,2,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.3126865506976966,llb16,9
min_segment_dur,0.9662622179794719,36.08974358974359,0.5238284245452293,0.12157163956884844,600,2,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.373778202052813,llb16,9
min_segment_dur_majority_vote,0.9669090054685108,18.47008547008547,0.5367235205011957,0.06107688879190389,600,2,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.3090994531489226,llb16,9
none,0.9662263470039841,36.75213675213675,0.5227653290612,0.12410710951024488,600,2,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.377365299601587,llb16,9
majority_vote,0.9614306364975648,21.32051282051282,0.5492310168522887,0.06685938739008121,600,3,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.8569363502435228,llb16,9
min_segment_dur,0.9613226056893999,41.10683760683761,0.5422238659208019,0.12992384079212957,600,3,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.8677394310600133,llb16,9
min_segment_dur_majority_vote,0.9614489412451362,21.017094017094017,0.55007220612723,0.06559870062044824,600,3,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.8551058754863754,llb16,9
none,0.9613043009418291,41.7008547008547,0.5413704433414517,0.132234837936023,600,3,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.869569905817094,llb16,9
majority_vote,0.9677214004839061,16.585470085470085,0.5780975821112915,0.05657878913558991,600,4,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.227859951609391,llb16,9
min_segment_dur,0.9669858819739748,34.55982905982906,0.5643416928960905,0.11708704802420701,600,4,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.3014118026025163,llb16,9
min_segment_dur_majority_vote,0.9677574361186977,16.20940170940171,0.579222811418228,0.05471656228945856,600,4,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.224256388130231,llb16,9
none,0.9669498463391835,35.12820512820513,0.5632226459163262,0.11959294131126146,600,4,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.305015366081654,llb16,9
majority_vote,0.9652383063546659,21.20940170940171,0.5414939972616913,0.06995468739468966,600,5,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.47616936453341,llb16,9
min_segment_dur,0.9643678837340734,37.98717948717949,0.5186511954397858,0.13175639623865684,600,5,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.563211626592655,llb16,9
min_segment_dur_majority_vote,0.965247585739704,20.89316239316239,0.5421797457939151,0.0684256465572373,600,5,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.475241426029596,llb16,9
none,0.9643586043490351,38.50854700854701,0.5179927847070704,0.13379534017495595,600,5,TweetyNet,results/Canaries/window_size/window_size_185/llb16/results_210330_180815,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/config-llb16-lc_w185_linux.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/window_size/window_size_185/llb16/results_210330_180815/train_dur_600s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.5641395650964913,llb16,9
