cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,train_set_dur_ind
majority_vote,0.9691558925782655,19.54950495049505,0.4828196042072142,0.15726701017502945,190,1,TweetyNet,3.084410742173449,llb11,2
min_segment_dur,0.9691503227981979,40.43564356435643,0.4962879283392034,0.27470157589723343,190,1,TweetyNet,3.0849677201802095,llb11,2
min_segment_dur_majority_vote,0.9692281178021797,18.65841584158416,0.4846565799132792,0.1482423458949894,190,1,TweetyNet,3.0771882197820344,llb11,2
none,0.9690780975742841,41.460396039603964,0.4943985306855989,0.28459444775960535,190,1,TweetyNet,3.092190242571591,llb11,2
majority_vote,0.9703096406212076,14.930693069306932,0.48649580037424306,0.13076860176711674,190,2,TweetyNet,2.9690359378792386,llb11,2
min_segment_dur,0.9706161812089397,34.20792079207921,0.4993226350487996,0.2700054793876856,190,2,TweetyNet,2.9383818791060334,llb11,2
min_segment_dur_majority_vote,0.970349608693342,14.445544554455445,0.4870763756556503,0.12426597708145223,190,2,TweetyNet,2.965039130665803,llb11,2
none,0.9705762131368052,34.73762376237624,0.4987829805423913,0.2768649942753592,190,2,TweetyNet,2.94237868631948,llb11,2
majority_vote,0.9624482451456619,28.886138613861387,0.43986083327204434,0.1945016967395574,190,3,TweetyNet,3.755175485433815,llb11,2
min_segment_dur,0.9627858229213978,48.67326732673267,0.45321552205015353,0.31403265264101404,190,3,TweetyNet,3.7214177078602195,llb11,2
min_segment_dur_majority_vote,0.9624662535322757,28.217821782178216,0.44132373082064297,0.18541472793800268,190,3,TweetyNet,3.753374646772434,llb11,2
none,0.9627678145347838,50.118811881188115,0.4517793048114333,0.3267619602615267,190,3,TweetyNet,3.7232185465216228,llb11,2
majority_vote,0.961981618204997,14.98019801980198,0.42124879675850113,0.1410654025227816,190,4,TweetyNet,3.8018381795003053,llb11,2
min_segment_dur,0.9619403356422402,33.78712871287129,0.43187908150298127,0.26869776862614353,190,4,TweetyNet,3.805966435775976,llb11,2
min_segment_dur_majority_vote,0.9619963423020942,14.128712871287128,0.42222273282884204,0.1321158237919243,190,4,TweetyNet,3.8003657697905813,llb11,2
none,0.9619256115451432,34.82673267326733,0.43092770612285314,0.2791757724517576,190,4,TweetyNet,3.807438845485678,llb11,2
majority_vote,0.9683854299859046,17.34158415841584,0.4365606739665059,0.14772257767728214,190,5,TweetyNet,3.16145700140954,llb11,2
min_segment_dur,0.9672086556843078,40.301980198019805,0.4329287400876291,0.31189861577051015,190,5,TweetyNet,3.2791344315692195,llb11,2
min_segment_dur_majority_vote,0.9684110181922437,16.73267326732673,0.4384260226931407,0.14162336282771337,190,5,TweetyNet,3.1588981807756267,llb11,2
none,0.9671830674779686,41.06930693069307,0.4310441488148098,0.31945464734926027,190,5,TweetyNet,3.281693252203144,llb11,2
majority_vote,0.9668640224441727,18.678217821782177,0.45701259845143244,0.18547601718237103,190,6,TweetyNet,3.313597755582731,llb11,2
min_segment_dur,0.9671112100293225,34.92079207920792,0.46169878413153176,0.30349909923679974,190,6,TweetyNet,3.2888789970677457,llb11,2
min_segment_dur_majority_vote,0.9669048929680111,17.89108910891089,0.45784177619834787,0.1776378613788948,190,6,TweetyNet,3.3095107031988924,llb11,2
none,0.9670703395054835,35.881188118811885,0.4608939218579066,0.312510323037709,190,6,TweetyNet,3.292966049451651,llb11,2
majority_vote,0.9733713983343476,12.534653465346535,0.5207410975206069,0.10870801043752375,190,7,TweetyNet,2.6628601665652396,llb11,2
min_segment_dur,0.9736547678019541,24.584158415841586,0.5266365454780967,0.19741789563998638,190,7,TweetyNet,2.6345232198045854,llb11,2
min_segment_dur_majority_vote,0.9734050398203669,12.168316831683168,0.5217398608707989,0.10430948102304671,190,7,TweetyNet,2.6594960179633143,llb11,2
none,0.9736211263159346,25.004950495049506,0.5256630079929134,0.20209976169699537,190,7,TweetyNet,2.637887368406544,llb11,2
majority_vote,0.9720411417554363,13.03960396039604,0.5284169218317549,0.12215172094387904,240,1,TweetyNet,2.795885824456368,llb11,3
min_segment_dur,0.9724131983248855,29.737623762376238,0.5389441749554389,0.22959187009827423,240,1,TweetyNet,2.7586801675114514,llb11,3
min_segment_dur_majority_vote,0.9720971640141572,12.44059405940594,0.5300145867233024,0.11360346903964746,240,1,TweetyNet,2.7902835985842755,llb11,3
none,0.9723571760661647,30.41089108910891,0.5373359802744574,0.23849664524306408,240,1,TweetyNet,2.7642823933835325,llb11,3
majority_vote,0.9732695391684544,11.178217821782178,0.554781846412185,0.08082811044830594,240,2,TweetyNet,2.673046083154562,llb11,3
min_segment_dur,0.9735916668630498,21.876237623762375,0.5648582945381632,0.1450897729619555,240,2,TweetyNet,2.6408333136950235,llb11,3
min_segment_dur_majority_vote,0.9732683636883949,11.029702970297029,0.5552509757241014,0.07928148888597772,240,2,TweetyNet,2.6731636311605134,llb11,3
none,0.9735928423431092,22.123762376237625,0.5643701958752566,0.1474221448684695,240,2,TweetyNet,2.6407157656890834,llb11,3
majority_vote,0.974415454012433,14.688118811881187,0.522526497491882,0.09560983377775498,240,3,TweetyNet,2.5584545987566987,llb11,3
min_segment_dur,0.9749398665737717,27.96039603960396,0.5381434674091038,0.1881969545986912,240,3,TweetyNet,2.506013342622826,llb11,3
min_segment_dur_majority_vote,0.9744464096786081,14.108910891089108,0.5235180892754299,0.09124772736792638,240,3,TweetyNet,2.555359032139193,llb11,3
none,0.9749089109075968,28.787128712871286,0.5369452755911555,0.19416436920818578,240,3,TweetyNet,2.5091089092403207,llb11,3
majority_vote,0.9713787625105248,14.400990099009901,0.4731583218114723,0.09291352197760552,240,4,TweetyNet,2.8621237489475204,llb11,3
min_segment_dur,0.9718656814230089,29.856435643564357,0.4864982754056203,0.18515680014605007,240,4,TweetyNet,2.8134318576991113,llb11,3
min_segment_dur_majority_vote,0.9713753154109741,14.099009900990099,0.47423269434022614,0.09021346082237056,240,4,TweetyNet,2.8624684589025895,llb11,3
none,0.9718691285225594,30.425742574257427,0.48546139084068984,0.18992037746427126,240,4,TweetyNet,2.8130871477440644,llb11,3
majority_vote,0.9544522492984756,25.247524752475247,0.44250406113561463,0.28618747232617536,240,5,TweetyNet,4.55477507015244,llb11,3
min_segment_dur,0.9545354439211092,52.21782178217822,0.4528679612695936,0.5411975122263185,240,5,TweetyNet,4.546455607889078,llb11,3
min_segment_dur_majority_vote,0.954541409929983,24.371287128712872,0.44316669368733524,0.27439456406923163,240,5,TweetyNet,4.545859007001695,llb11,3
none,0.9544462832896025,53.28712871287129,0.4521712079061508,0.5552306384468675,240,5,TweetyNet,4.5553716710397545,llb11,3
majority_vote,0.9749756953969094,10.643564356435643,0.5615521166515898,0.07336296197583228,240,6,TweetyNet,2.5024304603090575,llb11,3
min_segment_dur,0.975336405976434,22.940594059405942,0.5801063889067489,0.14803347854333038,240,6,TweetyNet,2.4663594023565993,llb11,3
min_segment_dur_majority_vote,0.9749860407436837,10.381188118811881,0.5623565697044371,0.07059772617229662,240,6,TweetyNet,2.501395925631633,llb11,3
none,0.9753260606296599,23.26732673267327,0.5794224056838331,0.15107058306822957,240,6,TweetyNet,2.4673939370340126,llb11,3
majority_vote,0.973853027804188,11.326732673267326,0.5450211838011125,0.0843301522958111,240,7,TweetyNet,2.614697219581197,llb11,3
min_segment_dur,0.9739636766200067,27.475247524752476,0.55370439207498,0.17104448059170826,240,7,TweetyNet,2.6036323379993287,llb11,3
min_segment_dur_majority_vote,0.9738567870859232,10.836633663366337,0.5458100016666698,0.07903350011425544,240,7,TweetyNet,2.614321291407684,llb11,3
none,0.9739599173382718,28.138613861386137,0.5529032954862209,0.17737426898835143,240,7,TweetyNet,2.604008266172819,llb11,3
majority_vote,0.968857028131783,16.707920792079207,0.5009859315998313,0.12640280178651234,300,1,TweetyNet,3.1142971868217018,llb11,4
min_segment_dur,0.9693900863541094,29.57920792079208,0.5209625529142026,0.19996612658458646,300,1,TweetyNet,3.0609913645890607,llb11,4
min_segment_dur_majority_vote,0.9688582284187977,16.371287128712872,0.5014761984817886,0.12125884051811661,300,1,TweetyNet,3.114177158120235,llb11,4
none,0.9693888860670944,30.014851485148515,0.5204671695639089,0.2056495970983795,300,1,TweetyNet,3.061111393290561,llb11,4
majority_vote,0.9759873480928323,11.910891089108912,0.5436958956218588,0.08144339529550781,300,2,TweetyNet,2.4012651907167726,llb11,4
min_segment_dur,0.9766068254711459,26.668316831683168,0.5681897847538034,0.1824136466132733,300,2,TweetyNet,2.3393174528854144,llb11,4
min_segment_dur_majority_vote,0.9760097136354845,11.455445544554456,0.5450562589706996,0.07795228559415458,300,2,TweetyNet,2.39902863645155,llb11,4
none,0.9765844599284941,27.435643564356436,0.566538054684922,0.18776890744152847,300,2,TweetyNet,2.3415540071505925,llb11,4
majority_vote,0.9650813874565889,16.54950495049505,0.47017871412866635,0.17038079294756703,300,3,TweetyNet,3.491861254341111,llb11,4
min_segment_dur,0.9650989698223671,38.42574257425743,0.47024373557260013,0.3535523126007252,300,3,TweetyNet,3.490103017763291,llb11,4
min_segment_dur_majority_vote,0.9651028363255097,16.15841584158416,0.4707364325122065,0.16612939157675352,300,3,TweetyNet,3.489716367449025,llb11,4
none,0.9650775209534463,38.881188118811885,0.4697613984797707,0.35820266584034416,300,3,TweetyNet,3.4922479046553656,llb11,4
majority_vote,0.9754390894718316,13.455445544554456,0.5374629071083733,0.09154704156891093,300,4,TweetyNet,2.4560910528168445,llb11,4
min_segment_dur,0.975599102618377,26.782178217821784,0.545360149045296,0.16026024133967914,300,4,TweetyNet,2.440089738162299,llb11,4
