cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind
majority_vote,0.9785335162066212,2.8292682926829267,0.6500419833689993,0.06245739834072288,75,1,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_1/StandardizeSpect,0.02,2.1466483793378788,Bird0,2
min_segment_dur,0.9767973532389239,9.097560975609756,0.578887983532374,0.1733815344080216,75,1,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_1/StandardizeSpect,0.02,2.3202646761076084,Bird0,2
min_segment_dur_majority_vote,0.9794261073543454,1.2926829268292683,0.6850466362337421,0.024558960202777737,75,1,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_1/StandardizeSpect,0.02,2.057389264565457,Bird0,2
none,0.9759009349699219,10.731707317073171,0.5539489325715454,0.21282317307113968,75,1,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_1/StandardizeSpect,0.02,2.409906503007808,Bird0,2
majority_vote,0.9779807566088115,2.926829268292683,0.6570752934578931,0.06189481723870168,75,2,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_2/StandardizeSpect,0.02,2.2019243391188548,Bird0,2
min_segment_dur,0.9750298729116641,12.170731707317072,0.5665010279614615,0.21716181086192357,75,2,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_2/StandardizeSpect,0.02,2.4970127088335903,Bird0,2
min_segment_dur_majority_vote,0.9786715100666223,1.3902439024390243,0.6864937843237461,0.025962999615795433,75,2,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_2/StandardizeSpect,0.02,2.132848993337766,Bird0,2
none,0.9743352923325753,13.75609756097561,0.5464455524325985,0.25380059207620487,75,2,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_2/StandardizeSpect,0.02,2.566470766742468,Bird0,2
majority_vote,0.9772958445219627,3.6097560975609757,0.655281838850689,0.07896852687465696,75,3,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_3/StandardizeSpect,0.02,2.270415547803728,Bird0,2
min_segment_dur,0.9738694747413308,13.268292682926829,0.5409155344457471,0.2654778960593471,75,3,TweetyNet,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/config_BirdsongRecognition_bird00.toml,data/BirdsongRecognition/Bird0/Wave_prep_210528_224944.csv,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/window_size/window_size_88/Bird0/results_210529_180654/train_dur_75s/replicate_3/StandardizeSpect,0.02,2.6130525258669213,Bird0,2
