cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind
majority_vote,0.9706831005855611,17.71794871794872,0.5642447665843718,0.06075162562825389,600,1,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.9316899414438935,llb16,9
min_segment_dur,0.9701530854428713,37.1965811965812,0.5497764005194473,0.12711671093493793,600,1,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.9846914557128734,llb16,9
min_segment_dur_majority_vote,0.970724827745741,17.307692307692307,0.5655883338623081,0.05879018868115782,600,1,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.927517225425902,llb16,9
none,0.970111358282691,37.824786324786324,0.5485335057342361,0.1298584716769963,600,1,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.9888641717308984,llb16,9
majority_vote,0.9686575936234083,18.89316239316239,0.5755371021748026,0.059200798392968566,600,2,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.134240637659169,llb16,9
min_segment_dur,0.9677301148143543,44.10683760683761,0.5566898854641569,0.1430131653934578,600,2,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.2269885185645664,llb16,9
min_segment_dur_majority_vote,0.9686799449692173,18.641025641025642,0.5766584991805198,0.05780780877860709,600,2,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.1320055030782723,llb16,9
none,0.9677077634685459,44.636752136752136,0.5556011541253524,0.1451331813439803,600,2,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.2292236531454077,llb16,9
majority_vote,0.9585350160917251,23.00854700854701,0.5526915505250867,0.07035938295132865,600,3,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.146498390827491,llb16,9
min_segment_dur,0.9580931556653135,47.598290598290596,0.54245118707331,0.15083090943045607,600,3,TweetyNet,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/config-llb16-lc_hidden_64.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/hidden_size/hidden_size_64/llb16/results_210602_233906/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.19068443346865,llb16,9
