,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
99,gy6or6,30,10,not cleaned,0.05513464559809295
100,gy6or6,180,1,manually cleaned,0.0007277397260273973
101,gy6or6,180,1,not cleaned,0.049831571844105776
102,gy6or6,180,2,manually cleaned,0.0012161263169327685
103,gy6or6,180,2,not cleaned,0.05058391286563224
104,gy6or6,180,3,manually cleaned,0.0007384585289514867
105,gy6or6,180,3,not cleaned,0.049454898063011704
106,gy6or6,180,4,manually cleaned,0.001518703927983236
107,gy6or6,180,4,not cleaned,0.05024102027102732
108,gy6or6,180,5,manually cleaned,0.0011724863067292645
109,gy6or6,180,5,not cleaned,0.04802590600209151
110,gy6or6,180,6,manually cleaned,0.0007952508960573476
111,gy6or6,180,6,not cleaned,0.049884894914901966
112,gy6or6,180,7,manually cleaned,0.002009939113195044
113,gy6or6,180,7,not cleaned,0.04996868016829992
114,gy6or6,180,8,manually cleaned,0.00034722222222222224
115,gy6or6,180,8,not cleaned,0.048282143796390065
116,gy6or6,180,9,manually cleaned,0.0015890636923196234
117,gy6or6,180,9,not cleaned,0.05090669575685314
118,gy6or6,180,10,manually cleaned,0.00114247311827957
119,gy6or6,180,10,not cleaned,0.05034306698466539
120,gy6or6,45,1,manually cleaned,0.004447185446614309
121,gy6or6,45,1,not cleaned,0.05422230064618541
122,gy6or6,45,2,manually cleaned,0.007763610813731939
123,gy6or6,45,2,not cleaned,0.05687854348575125
124,gy6or6,45,3,manually cleaned,0.013598604687878924
125,gy6or6,45,3,not cleaned,0.06119577277538873
126,gy6or6,45,4,manually cleaned,0.004386430430124813
127,gy6or6,45,4,not cleaned,0.05380884868794125
128,gy6or6,45,5,manually cleaned,0.006448552567895432
129,gy6or6,45,5,not cleaned,0.054658854811968895
130,gy6or6,45,6,manually cleaned,0.008062617847801575
131,gy6or6,45,6,not cleaned,0.05869967818254171
132,gy6or6,45,7,manually cleaned,0.007799182066485126
133,gy6or6,45,7,not cleaned,0.057465307500480005
134,gy6or6,45,8,manually cleaned,0.004723321735521386
135,gy6or6,45,8,not cleaned,0.05436985163049294
136,gy6or6,45,9,manually cleaned,0.0038588451253868733
137,gy6or6,45,9,not cleaned,0.051116991770554496
138,gy6or6,45,10,manually cleaned,0.00542473625706315
139,gy6or6,45,10,not cleaned,0.05166955885535693
