,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
102,bl26lb16,480,5,not-cleaned,0.06343786134879864
103,bl26lb16,480,5,semi-automated-cleaning,0.008258970831849979
104,bl26lb16,480,5,manually-cleaned,0.0027063021695244403
105,bl26lb16,480,6,not-cleaned,0.06301645384774512
106,bl26lb16,480,6,semi-automated-cleaning,0.007837563330796458
107,bl26lb16,480,6,manually-cleaned,0.002284894668470922
108,bl26lb16,480,7,not-cleaned,0.06346596685340578
109,bl26lb16,480,7,semi-automated-cleaning,0.008287076336457103
110,bl26lb16,480,7,manually-cleaned,0.0027344076741315664
111,bl26lb16,480,8,not-cleaned,0.06230777193928319
112,bl26lb16,480,8,semi-automated-cleaning,0.00712888142233453
113,bl26lb16,480,8,manually-cleaned,0.0015762127600089926
114,bl26lb16,480,9,not-cleaned,0.06258923886388394
115,bl26lb16,480,9,semi-automated-cleaning,0.007410348346935269
116,bl26lb16,480,9,manually-cleaned,0.001215813629764326
117,bl26lb16,480,10,not-cleaned,0.0625532309476288
118,bl26lb16,480,10,semi-automated-cleaning,0.0073743404306801374
119,bl26lb16,480,10,manually-cleaned,0.0018216717683545987
120,bl26lb16,30,1,not-cleaned,0.07349701634660455
121,bl26lb16,30,1,semi-automated-cleaning,0.018318125829655894
122,bl26lb16,30,1,manually-cleaned,0.012765457167330352
123,bl26lb16,30,2,not-cleaned,0.07324443609065623
124,bl26lb16,30,2,semi-automated-cleaning,0.018065545573707563
125,bl26lb16,30,2,manually-cleaned,0.012879177277682393
126,bl26lb16,30,3,not-cleaned,0.06469085887166189
127,bl26lb16,30,3,semi-automated-cleaning,0.009511968354713218
128,bl26lb16,30,3,manually-cleaned,0.0039592996923876805
129,bl26lb16,30,4,not-cleaned,0.08384661325296869
130,bl26lb16,30,4,semi-automated-cleaning,0.028667722736020022
131,bl26lb16,30,4,manually-cleaned,0.02311505407369449
132,bl26lb16,30,5,not-cleaned,0.08235863337930575
133,bl26lb16,30,5,semi-automated-cleaning,0.027179742862357106
134,bl26lb16,30,5,manually-cleaned,0.02140661564623968
135,bl26lb16,30,6,not-cleaned,0.06393036284989123
136,bl26lb16,30,6,semi-automated-cleaning,0.008751472332942578
137,bl26lb16,30,6,manually-cleaned,0.0031988036706170407
138,bl26lb16,30,7,not-cleaned,0.06273749298673874
139,bl26lb16,30,7,semi-automated-cleaning,0.007558602469790073
140,bl26lb16,30,7,manually-cleaned,0.002005933807464536
141,bl26lb16,30,8,not-cleaned,0.07169878843080679
142,bl26lb16,30,8,semi-automated-cleaning,0.01610938888265944
143,bl26lb16,30,8,manually-cleaned,0.011377738282731273
144,bl26lb16,30,9,not-cleaned,0.06962314290436597
145,bl26lb16,30,9,semi-automated-cleaning,0.014444252387417311
146,bl26lb16,30,9,manually-cleaned,0.009734398727198813
147,bl26lb16,30,10,not-cleaned,0.06475210003157225
148,bl26lb16,30,10,semi-automated-cleaning,0.009573209514623583
149,bl26lb16,30,10,manually-cleaned,0.004020540852298045
150,bl26lb16,180,1,not-cleaned,0.06177921773613204
151,bl26lb16,180,1,semi-automated-cleaning,0.006600327219183376
152,bl26lb16,180,1,manually-cleaned,0.000827200003065952
153,bl26lb16,180,2,not-cleaned,0.06280415221086535
154,bl26lb16,180,2,semi-automated-cleaning,0.007625261693916681
155,bl26lb16,180,2,manually-cleaned,0.002072593031591145
156,bl26lb16,180,3,not-cleaned,0.06419563956731833
157,bl26lb16,180,3,semi-automated-cleaning,0.009016749050369656
158,bl26lb16,180,3,manually-cleaned,0.00346408038804412
159,bl26lb16,180,4,not-cleaned,0.06152286025793161
