Unnamed: 0,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
22,gr41rd51,75,8,semi-automated-cleaning,0.0477860763179765
23,gr41rd51,75,8,manually-cleaned,0.0183795205284669
24,gr41rd51,75,9,not-cleaned,0.1025727806166295
25,gr41rd51,75,9,semi-automated-cleaning,0.0480770773257096
26,gr41rd51,75,9,manually-cleaned,0.0155486260623098
27,gr41rd51,75,10,not-cleaned,0.1058795360844423
28,gr41rd51,75,10,semi-automated-cleaning,0.0511350037805041
29,gr41rd51,75,10,manually-cleaned,0.0191479484857866
30,gr41rd51,120,1,not-cleaned,0.1066360235003769
31,gr41rd51,120,1,semi-automated-cleaning,0.0514033420318255
32,gr41rd51,120,1,manually-cleaned,0.0191422813664533
33,gr41rd51,120,2,not-cleaned,0.1010615496770417
34,gr41rd51,120,2,semi-automated-cleaning,0.048232726185364
35,gr41rd51,120,2,manually-cleaned,0.0156356752695358
36,gr41rd51,120,3,not-cleaned,0.1034639163802908
37,gr41rd51,120,3,semi-automated-cleaning,0.0466102505321343
38,gr41rd51,120,3,manually-cleaned,0.0159383118706767
39,gr41rd51,120,4,not-cleaned,0.1027916822065304
40,gr41rd51,120,4,semi-automated-cleaning,0.0466343947417111
41,gr41rd51,120,4,manually-cleaned,0.0136951523103214
42,gr41rd51,120,5,not-cleaned,0.1053137252348967
43,gr41rd51,120,5,semi-automated-cleaning,0.0515270473370888
44,gr41rd51,120,5,manually-cleaned,0.0177003359848734
45,gr41rd51,120,6,not-cleaned,0.1068857791968379
46,gr41rd51,120,6,semi-automated-cleaning,0.0490134571408287
47,gr41rd51,120,6,manually-cleaned,0.0190629459185884
48,gr41rd51,120,7,not-cleaned,0.1023825338194303
49,gr41rd51,120,7,semi-automated-cleaning,0.0483759123151631
50,gr41rd51,120,7,manually-cleaned,0.0172281840656263
51,gr41rd51,120,8,not-cleaned,0.1025064871979521
52,gr41rd51,120,8,semi-automated-cleaning,0.0472472868548992
