,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
195,or60yw70,45,6,not-cleaned,0.04036238773906997
196,or60yw70,45,6,semi-automated-cleaning,0.03249611467376
197,or60yw70,45,6,manually-cleaned,0.0036256515519089783
198,or60yw70,45,7,not-cleaned,0.04121596256552437
199,or60yw70,45,7,semi-automated-cleaning,0.0333496895002144
200,or60yw70,45,7,manually-cleaned,0.004508105140012224
201,or60yw70,45,8,not-cleaned,0.03976370312100901
202,or60yw70,45,8,semi-automated-cleaning,0.03215569451850896
203,or60yw70,45,8,manually-cleaned,0.0033051938851859646
204,or60yw70,45,9,not-cleaned,0.03722652322505796
205,or60yw70,45,9,semi-automated-cleaning,0.029360250159747987
206,or60yw70,45,9,manually-cleaned,0.001757720305645774
207,or60yw70,45,10,not-cleaned,0.0397548438240755
208,or60yw70,45,10,semi-automated-cleaning,0.03188857075876553
209,or60yw70,45,10,manually-cleaned,0.004027776441853395
