,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
90,gr41rd51,480,1,not-cleaned,0.09970984887867637
91,gr41rd51,480,1,semi-automated-cleaning,0.04562652443234781
92,gr41rd51,480,1,manually-cleaned,0.015350427559692164
93,gr41rd51,480,2,not-cleaned,0.0986731417449635
94,gr41rd51,480,2,semi-automated-cleaning,0.04563608903456184
95,gr41rd51,480,2,manually-cleaned,0.013922917069622419
96,gr41rd51,480,3,not-cleaned,0.10269913893264304
97,gr41rd51,480,3,semi-automated-cleaning,0.04689474519639805
98,gr41rd51,480,3,manually-cleaned,0.013408439526867969
99,gr41rd51,480,4,not-cleaned,0.10047400883560838
100,gr41rd51,480,4,semi-automated-cleaning,0.0459783055446885
101,gr41rd51,480,4,manually-cleaned,0.01329475941492877
102,gr41rd51,480,5,not-cleaned,0.10188496268743233
103,gr41rd51,480,5,semi-automated-cleaning,0.04683019413859363
104,gr41rd51,480,5,manually-cleaned,0.015018683713507527
105,gr41rd51,480,6,not-cleaned,0.09734245383860679
106,gr41rd51,480,6,semi-automated-cleaning,0.041848296347262275
107,gr41rd51,480,6,manually-cleaned,0.01170748585547095
108,gr41rd51,480,7,not-cleaned,0.10361889026996347
109,gr41rd51,480,7,semi-automated-cleaning,0.04908258718474925
110,gr41rd51,480,7,manually-cleaned,0.017159096598905396
111,gr41rd51,480,8,not-cleaned,0.10203358550843071
112,gr41rd51,480,8,semi-automated-cleaning,0.04613777406640448
113,gr41rd51,480,8,manually-cleaned,0.014867581330799153
114,gr41rd51,480,9,not-cleaned,0.09998298751125372
115,gr41rd51,480,9,semi-automated-cleaning,0.04535826709624283
116,gr41rd51,480,9,manually-cleaned,0.013778252559772082
117,gr41rd51,480,10,not-cleaned,0.10120973859266798
118,gr41rd51,480,10,semi-automated-cleaning,0.04562716377152685
119,gr41rd51,480,10,manually-cleaned,0.014621606398584877
120,gr41rd51,30,1,not-cleaned,0.12829676828702766
121,gr41rd51,30,1,semi-automated-cleaning,0.07133994341604619
122,gr41rd51,30,1,manually-cleaned,0.03964235644932888
123,gr41rd51,30,2,not-cleaned,0.10217832908927464
124,gr41rd51,30,2,semi-automated-cleaning,0.047920092099217944
125,gr41rd51,30,2,manually-cleaned,0.014625357310913925
126,gr41rd51,30,3,not-cleaned,0.1112457688238075
127,gr41rd51,30,3,semi-automated-cleaning,0.05694442288688478
128,gr41rd51,30,3,manually-cleaned,0.025486675475044573
129,gr41rd51,30,4,not-cleaned,0.10894739597146068
130,gr41rd51,30,4,semi-automated-cleaning,0.04941877858957307
131,gr41rd51,30,4,manually-cleaned,0.02008887543064803
132,gr41rd51,30,5,not-cleaned,0.1065730390020015
133,gr41rd51,30,5,semi-automated-cleaning,0.053928396082953536
134,gr41rd51,30,5,manually-cleaned,0.022469085625930738
135,gr41rd51,30,6,not-cleaned,0.1011926181399252
136,gr41rd51,30,6,semi-automated-cleaning,0.046919666386148556
137,gr41rd51,30,6,manually-cleaned,0.014736592694063393
138,gr41rd51,30,7,not-cleaned,0.13349622462674224
139,gr41rd51,30,7,semi-automated-cleaning,0.06935763290622207
140,gr41rd51,30,7,manually-cleaned,0.042388552085290715
141,gr41rd51,30,8,not-cleaned,0.11049707239005979
142,gr41rd51,30,8,semi-automated-cleaning,0.05545273419773066
143,gr41rd51,30,8,manually-cleaned,0.019371988565625723
144,gr41rd51,30,9,not-cleaned,0.12480989724221148
145,gr41rd51,30,9,semi-automated-cleaning,0.06372760243374234
146,gr41rd51,30,9,manually-cleaned,0.03728265314423003
147,gr41rd51,30,10,not-cleaned,0.10812132112680212
148,gr41rd51,30,10,semi-automated-cleaning,0.052315802323217024
149,gr41rd51,30,10,manually-cleaned,0.020594320080849944
150,gr41rd51,180,1,not-cleaned,0.09903511322999414
151,gr41rd51,180,1,semi-automated-cleaning,0.04521226460636029
152,gr41rd51,180,1,manually-cleaned,0.01516640307072961
153,gr41rd51,180,2,not-cleaned,0.10192554337417083
154,gr41rd51,180,2,semi-automated-cleaning,0.048138865476362876
155,gr41rd51,180,2,manually-cleaned,0.01614255554970211
156,gr41rd51,180,3,not-cleaned,0.09937282212464921
157,gr41rd51,180,3,semi-automated-cleaning,0.044539872490914366
158,gr41rd51,180,3,manually-cleaned,0.013066863614868314
159,gr41rd51,180,4,not-cleaned,0.10450855776212326
160,gr41rd51,180,4,semi-automated-cleaning,0.0496022511476446
161,gr41rd51,180,4,manually-cleaned,0.015550905993786952
162,gr41rd51,180,5,not-cleaned,0.10460694775160059
163,gr41rd51,180,5,semi-automated-cleaning,0.046852312762006895
164,gr41rd51,180,5,manually-cleaned,0.0159936989952901
165,gr41rd51,180,6,not-cleaned,0.10346923779365823
166,gr41rd51,180,6,semi-automated-cleaning,0.04800347448545979
167,gr41rd51,180,6,manually-cleaned,0.016147248863592395
168,gr41rd51,180,7,not-cleaned,0.10164966546108979
169,gr41rd51,180,7,semi-automated-cleaning,0.0462777099649676
170,gr41rd51,180,7,manually-cleaned,0.015061935670373332
171,gr41rd51,180,8,not-cleaned,0.10306789161702895
172,gr41rd51,180,8,semi-automated-cleaning,0.05079426838070147
173,gr41rd51,180,8,manually-cleaned,0.017256776455718843
174,gr41rd51,180,9,not-cleaned,0.10330258812666764
175,gr41rd51,180,9,semi-automated-cleaning,0.05051436442928434
176,gr41rd51,180,9,manually-cleaned,0.018164651547889703
177,gr41rd51,180,10,not-cleaned,0.10367358554881885
178,gr41rd51,180,10,semi-automated-cleaning,0.04682062536336068
179,gr41rd51,180,10,manually-cleaned,0.01353078386759301
180,gr41rd51,45,1,not-cleaned,0.10781000483732975
181,gr41rd51,45,1,semi-automated-cleaning,0.052733237718398114
182,gr41rd51,45,1,manually-cleaned,0.020155613180672893
183,gr41rd51,45,2,not-cleaned,0.10428366010596915
184,gr41rd51,45,2,semi-automated-cleaning,0.050277038601701914
185,gr41rd51,45,2,manually-cleaned,0.01683039258645522
186,gr41rd51,45,3,not-cleaned,0.10367796757605553
187,gr41rd51,45,3,semi-automated-cleaning,0.048387116811585244
188,gr41rd51,45,3,manually-cleaned,0.015402460071708726
189,gr41rd51,45,4,not-cleaned,0.10558707005914073
190,gr41rd51,45,4,semi-automated-cleaning,0.05063107060051524
191,gr41rd51,45,4,manually-cleaned,0.019997081530664287
192,gr41rd51,45,5,not-cleaned,0.10701588771653162
193,gr41rd51,45,5,semi-automated-cleaning,0.0519715495242025
194,gr41rd51,45,5,manually-cleaned,0.01950548724511003
195,gr41rd51,45,6,not-cleaned,0.10682850160174465
196,gr41rd51,45,6,semi-automated-cleaning,0.05333654813659218
197,gr41rd51,45,6,manually-cleaned,0.019689976780372244
198,gr41rd51,45,7,not-cleaned,0.10592112272588616
199,gr41rd51,45,7,semi-automated-cleaning,0.049057732183918436
200,gr41rd51,45,7,manually-cleaned,0.018975433767273477
201,gr41rd51,45,8,not-cleaned,0.10712639769406324
202,gr41rd51,45,8,semi-automated-cleaning,0.053029483551354825
203,gr41rd51,45,8,manually-cleaned,0.019135438920939673
204,gr41rd51,45,9,not-cleaned,0.11528523835565209
205,gr41rd51,45,9,semi-automated-cleaning,0.06236436479872504
206,gr41rd51,45,9,manually-cleaned,0.03018002440378854
207,gr41rd51,45,10,not-cleaned,0.10605187520178068
208,gr41rd51,45,10,semi-automated-cleaning,0.050246356398195614
209,gr41rd51,45,10,manually-cleaned,0.01739726496973583
