cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,train_set_dur_ind
majority_vote,0.9600802595128989,26.128205128205128,0.516196948259032,0.08936591897715344,190,1,TweetyNet,3.991974048710112,llb16,2
min_segment_dur,0.9588710000165629,48.93589743589744,0.5009241100007125,0.17203092266195383,190,1,TweetyNet,4.1128999983437105,llb16,2
min_segment_dur_majority_vote,0.960154260313142,25.465811965811966,0.5176955013916551,0.08622552132276601,190,1,TweetyNet,3.9845739686858006,llb16,2
none,0.9587969992163199,50.13247863247863,0.49948337399042686,0.17694518356345193,190,1,TweetyNet,4.120300078368011,llb16,2
majority_vote,0.9610841439526351,24.354700854700855,0.5076767431718096,0.08181283561819185,190,2,TweetyNet,3.8915856047364916,llb16,2
min_segment_dur,0.9596389420387539,47.401709401709404,0.48146660226460825,0.16796459977120218,190,2,TweetyNet,4.036105796124612,llb16,2
min_segment_dur_majority_vote,0.9611530375764488,23.418803418803417,0.509592552562522,0.07726084566647426,190,2,TweetyNet,3.8846962423551235,llb16,2
none,0.9595700484149399,48.74786324786325,0.47970445851847837,0.17385071970115656,190,2,TweetyNet,4.042995158506013,llb16,2
majority_vote,0.9583156941184362,23.995726495726494,0.5115188515713975,0.0798204124895671,190,3,TweetyNet,4.1684305881563795,llb16,2
min_segment_dur,0.9571501231896625,47.02991452991453,0.4894635613869811,0.16030031605210043,190,3,TweetyNet,4.284987681033748,llb16,2
min_segment_dur_majority_vote,0.9583480026237261,23.44871794871795,0.5125419023396751,0.07710152912293208,190,3,TweetyNet,4.16519973762739,llb16,2
none,0.9571178146843724,48.0,0.48846389924225375,0.1642996325347187,190,3,TweetyNet,4.28821853156276,llb16,2
majority_vote,0.9547007532126721,27.662393162393162,0.45985981788141367,0.09452945142842603,190,4,TweetyNet,4.5299246787327885,llb16,2
min_segment_dur,0.9536056119121835,52.48290598290598,0.44778444693693725,0.17753487330143072,190,4,TweetyNet,4.639438808781648,llb16,2
min_segment_dur_majority_vote,0.9547319901278608,27.235042735042736,0.4606786879053699,0.09253831107422815,190,4,TweetyNet,4.526800987213919,llb16,2
none,0.9535743749969946,53.363247863247864,0.4469986249689135,0.18091671947675683,190,4,TweetyNet,4.64256250030054,llb16,2
majority_vote,0.9551045997419451,28.474358974358974,0.5171621771671453,0.09181981325018815,190,5,TweetyNet,4.4895400258054945,llb16,2
min_segment_dur,0.953369400158957,59.324786324786324,0.4923727798993239,0.20008774640757251,190,5,TweetyNet,4.663059984104301,llb16,2
min_segment_dur_majority_vote,0.9551297856695405,28.076923076923077,0.518052397492269,0.08976344836110088,190,5,TweetyNet,4.487021433045946,llb16,2
none,0.9533442142313611,60.034188034188034,0.49150929928048753,0.20313096387834964,190,5,TweetyNet,4.6655785768638935,llb16,2
majority_vote,0.9591744815424668,24.914529914529915,0.5191056745975192,0.0837302608683419,190,6,TweetyNet,4.082551845753324,llb16,2
min_segment_dur,0.9583267043566571,44.794871794871796,0.5019944565667787,0.1563146106239395,190,6,TweetyNet,4.167329564334288,llb16,2
