cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,train_set_dur_ind
majority_vote,0.9616201257309916,20.636752136752136,0.5677331163004476,0.07059460967015387,190,1,TweetyNet,3.837987426900835,llb16,2
min_segment_dur,0.9609049739543556,39.23076923076923,0.55377762831206,0.13857302956838977,190,1,TweetyNet,3.909502604564441,llb16,2
min_segment_dur_majority_vote,0.9616769084086736,19.905982905982906,0.5687752818312893,0.06704656928771872,190,1,TweetyNet,3.832309159132641,llb16,2
none,0.9608481912766736,40.51282051282051,0.5527866892099309,0.14373454397100782,190,1,TweetyNet,3.9151808723326353,llb16,2
majority_vote,0.9636532826274,20.70940170940171,0.5371379540683455,0.0706992745094485,190,2,TweetyNet,3.634671737259998,llb16,2
min_segment_dur,0.9633668536757245,35.35470085470085,0.5316098401302588,0.12474974077065291,190,2,TweetyNet,3.66331463242755,llb16,2
min_segment_dur_majority_vote,0.9637112595535003,20.012820512820515,0.5384966822131808,0.06778103759883539,190,2,TweetyNet,3.6288740446499657,llb16,2
none,0.963308876749624,36.30769230769231,0.5302817431304968,0.12858194011602905,190,2,TweetyNet,3.6691123250376045,llb16,2
majority_vote,0.9576043261703064,22.931623931623932,0.4969630964710398,0.07735336464336974,190,3,TweetyNet,4.239567382969356,llb16,2
min_segment_dur,0.9571958646216697,41.48290598290598,0.48836852352290133,0.1414332306544218,190,3,TweetyNet,4.280413537833027,llb16,2
min_segment_dur_majority_vote,0.9576709923120034,21.927350427350426,0.49824453919402983,0.07279915690820196,190,3,TweetyNet,4.232900768799663,llb16,2
none,0.9571291984799727,42.756410256410255,0.4871824917072144,0.1468096688833616,190,3,TweetyNet,4.287080152002732,llb16,2
majority_vote,0.9573192034751075,26.021367521367523,0.48847565246393204,0.08673427026686314,190,4,TweetyNet,4.268079652489254,llb16,2
min_segment_dur,0.956911968379671,48.93162393162393,0.4830879353589676,0.16228250374912245,190,4,TweetyNet,4.308803162032904,llb16,2
min_segment_dur_majority_vote,0.9573424081123009,25.457264957264957,0.4892326315352029,0.08404428075329537,190,4,TweetyNet,4.265759188769913,llb16,2
none,0.9568887637424783,49.85470085470085,0.48231819029188433,0.16608743015005661,190,4,TweetyNet,4.311123625752167,llb16,2
majority_vote,0.9596325010649895,24.32905982905983,0.5213121832224473,0.08085488631550898,190,5,TweetyNet,4.036749893501046,llb16,2
min_segment_dur,0.9593852939648103,46.18376068376068,0.5149772361060101,0.14955176517253482,190,5,TweetyNet,4.061470603518968,llb16,2
min_segment_dur_majority_vote,0.9596869152795098,23.705128205128204,0.5226459449222874,0.07831090126024705,190,5,TweetyNet,4.031308472049022,llb16,2
none,0.9593308797502904,47.162393162393165,0.5136570404949433,0.15320148162999095,190,5,TweetyNet,4.066912024970959,llb16,2
majority_vote,0.9621616429592948,22.858974358974358,0.5020266295093276,0.07801261927757547,190,6,TweetyNet,3.783835704070515,llb16,2
min_segment_dur,0.9624097109504226,37.414529914529915,0.5007063424649604,0.12965185197392534,190,6,TweetyNet,3.7590289049577397,llb16,2
min_segment_dur_majority_vote,0.9622818085907442,21.05128205128205,0.5033396454173962,0.07079430564106633,190,6,TweetyNet,3.771819140925581,llb16,2
none,0.9622895453189726,39.88034188034188,0.4994495118393257,0.13889600372633812,190,6,TweetyNet,3.7710454681027405,llb16,2
majority_vote,0.9596171300500863,23.747863247863247,0.49759636394496093,0.08514088154095516,190,7,TweetyNet,4.038286994991369,llb16,2
min_segment_dur,0.9589173689056966,41.05555555555556,0.48646848487728644,0.14776833261348257,190,7,TweetyNet,4.108263109430343,llb16,2
min_segment_dur_majority_vote,0.9596445988682372,23.427350427350426,0.49823378889797826,0.08342488069582536,190,7,TweetyNet,4.035540113176284,llb16,2
none,0.9588899000875455,41.61538461538461,0.4858649293978923,0.15021635705445188,190,7,TweetyNet,4.111009991245451,llb16,2
majority_vote,0.9531940938788938,25.213675213675213,0.519066094288776,0.08437689386989089,240,1,TweetyNet,4.680590612110624,llb16,3
min_segment_dur,0.9531985890549237,51.10683760683761,0.5148156872190549,0.1669238896847406,240,1,TweetyNet,4.680141094507628,llb16,3
min_segment_dur_majority_vote,0.9532200568427363,24.726495726495727,0.5197986696544536,0.0822981286121085,240,1,TweetyNet,4.677994315726375,llb16,3
none,0.9531726260910808,51.837606837606835,0.5140977525453554,0.16965135222826802,240,1,TweetyNet,4.682737390891923,llb16,3
majority_vote,0.9619824183498858,21.405982905982906,0.5192547564362012,0.07115373630220184,240,2,TweetyNet,3.801758165011415,llb16,3
min_segment_dur,0.9616309794891101,39.05128205128205,0.5143444943969624,0.13014532842962628,240,2,TweetyNet,3.836902051088986,llb16,3
min_segment_dur_majority_vote,0.9620089289761727,21.162393162393162,0.5198277529735936,0.06993118834189245,240,2,TweetyNet,3.799107102382726,llb16,3
none,0.9616044688628237,39.44871794871795,0.5137761391296757,0.13181273898088716,240,2,TweetyNet,3.839553113717631,llb16,3
majority_vote,0.9602920136145664,22.474358974358974,0.5174618117353823,0.07589557426089653,240,3,TweetyNet,3.9707986385433602,llb16,3
min_segment_dur,0.959983581059954,39.58974358974359,0.5068201031050238,0.1370954752263364,240,3,TweetyNet,4.001641894004604,llb16,3
min_segment_dur_majority_vote,0.960313795632527,22.141025641025642,0.5178607652700097,0.07405817812112458,240,3,TweetyNet,3.9686204367473055,llb16,3
none,0.9599617990419927,40.217948717948715,0.5064228161420803,0.1398658665093251,240,3,TweetyNet,4.003820095800725,llb16,3
majority_vote,0.9622752443485613,19.88888888888889,0.5015073300933112,0.06886119377301057,240,4,TweetyNet,3.7724755651438735,llb16,3
min_segment_dur,0.9609605166800012,38.542735042735046,0.4819005708647723,0.13862478696862698,240,4,TweetyNet,3.9039483319998847,llb16,3
min_segment_dur_majority_vote,0.9623154845193622,19.5,0.5022676221912155,0.06702973582438146,240,4,TweetyNet,3.768451548063778,llb16,3
none,0.9609202765091996,39.162393162393165,0.4811653850888573,0.1411981440647583,240,4,TweetyNet,3.9079723490800355,llb16,3
majority_vote,0.9666033232575098,17.525641025641026,0.5162336852686932,0.06388341860823844,240,5,TweetyNet,3.339667674249025,llb16,3
min_segment_dur,0.9666630972963697,27.405982905982906,0.5156569262257047,0.09860933947606057,240,5,TweetyNet,3.3336902703630322,llb16,3
min_segment_dur_majority_vote,0.9666336238527676,17.28205128205128,0.5172950863102508,0.06259042244013988,240,5,TweetyNet,3.336637614723237,llb16,3
none,0.9666327967011129,27.863247863247864,0.5146218866433723,0.10081544046023216,240,5,TweetyNet,3.3367203298887094,llb16,3
majority_vote,0.9633260813988822,20.705128205128204,0.5275833771145562,0.06989015945244648,240,6,TweetyNet,3.6673918601117794,llb16,3
min_segment_dur,0.9627479595504981,37.05128205128205,0.5154233503017629,0.12739232674041479,240,6,TweetyNet,3.725204044950192,llb16,3
min_segment_dur_majority_vote,0.9633393546115997,20.542735042735043,0.528338782366359,0.06856965763462722,240,6,TweetyNet,3.6660645388400304,llb16,3
none,0.9627346863377807,37.51709401709402,0.5146879904162969,0.12945542973019641,240,6,TweetyNet,3.72653136622193,llb16,3
majority_vote,0.9606891077478625,23.316239316239315,0.46282300099677537,0.08352136857442825,240,7,TweetyNet,3.9310892252137464,llb16,3
min_segment_dur,0.9599760395752421,41.8034188034188,0.45107478127742034,0.15618675325905598,240,7,TweetyNet,4.0023960424757865,llb16,3
min_segment_dur_majority_vote,0.9607515511631121,22.534188034188034,0.46390835795155017,0.08009664685494557,240,7,TweetyNet,3.924844883688794,llb16,3
none,0.9599135961599922,42.87179487179487,0.4500203302066009,0.1603914807423924,240,7,TweetyNet,4.008640384000783,llb16,3
majority_vote,0.9622885337034298,23.102564102564102,0.5036508984573524,0.07702352376824735,300,1,TweetyNet,3.7711466296570184,llb16,4
min_segment_dur,0.9617410186227974,37.02564102564103,0.49659998370455993,0.12286139792178108,300,1,TweetyNet,3.8258981377202628,llb16,4
min_segment_dur_majority_vote,0.9623046700708026,22.794871794871796,0.504389858740173,0.0754965151843058,300,1,TweetyNet,3.769532992919744,llb16,4
none,0.961724882255425,37.58119658119658,0.4958668384406359,0.1251132568621371,300,1,TweetyNet,3.827511774457504,llb16,4
majority_vote,0.9667001308806659,18.824786324786324,0.5354819630291777,0.06460149160227771,300,2,TweetyNet,3.3299869119334136,llb16,4
min_segment_dur,0.9664926337585437,33.098290598290596,0.5266785693942603,0.11471154636500366,300,2,TweetyNet,3.350736624145634,llb16,4
min_segment_dur_majority_vote,0.9667534571965769,18.085470085470085,0.5371033142647389,0.06113355295239527,300,2,TweetyNet,3.3246542803423096,llb16,4
none,0.9664393074426324,34.02991452991453,0.5250768775039232,0.11875386079588865,300,2,TweetyNet,3.35606925573676,llb16,4
